Time,Value
1603,3.773465934
1604,3.284739208
1605,3.454100159
1606,2.292173065
1607,2.332540789
1608,2.093270259
1609,1.815864645
1610,0.08857887
1611,0.43905715
1612,-0.309348537
1613,0.907683449
1614,0.531931348
1615,0.676596264
1616,0.605148941
1617,0.842824713
1618,0.532784911
1619,0.971680009
1620,2.202785513
1621,1.433023087
1622,0.078945612
1623,1.665975744
1624,3.05946271
1625,2.696194146
1626,3.474900359
1627,3.592183423
1628,2.564910264
1629,2.754260804
1630,1.56698046
1631,-0.006038458
1632,0.113440833
1633,1.578087348
1634,2.722409331
1635,0.835880215
1636,-0.036735309
1637,0.437643881
1638,-1.088349914
1639,-1.626840788
1640,-1.300668715
1641,-0.598692436
1642,0.934373178
1643,0.676816891
1644,0.41208908
1645,0.663830879
1646,2.442791077
1647,1.673742518
1648,0.938910555
1649,1.805915473
1650,2.665823678
1651,0.529708351
1652,-0.676343355
1653,-1.447919603
1654,-3.360493521
1655,-2.65621165
1656,-3.356709814
1657,-4.690049211
1658,-3.955724914
1659,-1.8615314
1660,-1.559201381
1661,-2.00002407
1662,-3.437004362
1663,-3.518689893
1664,-2.380647145
1665,-1.162048371
1666,0.605083511
1667,0.83503151
1668,-0.011454958
1669,0.581784929
1670,-0.497036404
1671,-0.960308626
1672,-0.296899308
1673,-1.744607058
1674,0.202997715
1675,-0.413267446
1676,1.555679236
1677,0.568974206
1678,1.224241121
1679,0.048850954
1680,1.042094677
1681,1.596210982
1682,1.57648911
1683,0.083659597
1684,-0.069447381
1685,1.392228483
1686,0.48770193
1687,-0.174463856
1688,0.09261758
1689,0.036575194
1690,-0.921356067
1691,1.911598569
1692,3.315826002
1693,3.159396172
1694,3.72608705
1695,3.406086589
1696,1.71803538
1697,1.400930846
1698,2.189458981
1699,2.176527234
1700,1.952806761
1701,1.80534694
1702,3.691926326
1703,4.834559101
1704,3.903648501
1705,4.549744046
1706,3.64561229
1707,4.932005375
1708,5.145361449
1709,5.107610585
1710,3.046939455
1711,1.50468957
1712,0.70066609
1713,0.731481846
1714,1.524353279
1715,1.372574301
1716,3.13246178
1717,2.568636698
1718,2.122178021
1719,1.416747579
1720,0.142601004
1721,0.577100563
1722,3.807425016
1723,2.615410274
1724,2.367999815
1725,2.059433399
1726,2.579618274
1727,1.377800769
1728,0.635439037
1729,2.723562023
1730,3.449739626
1731,1.61103077
1732,2.894065968
1733,2.688186596
1734,2.403968682
1735,2.935844454
1736,3.360587429
1737,3.514007785
1738,3.996902894
1739,3.295781959
1740,3.490614625
1741,4.445253668
1742,3.57875932
1743,1.88296
1744,3.529628835
1745,3.550553941
1746,3.648286381
1747,4.773428762
1748,5.577039771
1749,5.26003541
1750,5.581651803
1751,6.054125394
1752,5.480472759
1753,6.008394673
1754,4.613500844
1755,4.549709357
1756,3.366659468
1757,3.499693841
1758,3.4278818
1759,2.094210651
1760,0.952520845
1761,1.833227794
1762,0.85482134
1763,1.323699772
1764,2.096405111
1765,1.796084755
1766,1.32955429
1767,1.023174946
1768,0.95838305
1769,0.266501508
1770,-1.130143747
1771,-1.870737103
1772,-1.612687156
1773,-2.077531149
1774,-2.036392019
1775,-1.521407046
1776,-2.9976376
1777,-1.772176471
1778,-1.908576429
1779,-0.130229624
1780,0.252539297
1781,0.530729567
1782,0.745120702
1783,1.372453425
1784,1.276988445
1785,-0.704530055
1786,0.604787488
1787,-0.188061634
1788,-1.536097962
1789,-0.119974122
1790,-1.040344857
1791,-0.850924464
1792,0.279514456
1793,-0.022261691
1794,0.304915102
1795,-0.092130288
1796,-0.241108684
1797,-0.328223934
1798,1.930932965
1799,1.048855191
1800,0.635979379
1801,1.366819487
1802,0.228870887
1803,0.617666048
1804,1.680927689
1805,0.56590432
1806,-0.795345147
1807,-2.030272
1808,-1.664346166
1809,-1.689490099
1810,-1.299527811
1811,-0.551750275
1812,0.043943364
1813,1.043007345
1814,1.098881321
1815,3.081842895
1816,3.888343823
1817,6.005212037
1818,3.911708911
1819,3.429684553
1820,3.805290097
1821,4.534453422
1822,2.644868265
1823,2.26262175
1824,3.070821256
1825,2.091394367
1826,0.451491173
1827,0.92730805
1828,-0.066104765
1829,-1.738060809
1830,-0.575712623
1831,-0.943105848
1832,0.737798365
1833,1.779073426
1834,1.777108598
1835,1.850458819
1836,2.434837771
1837,2.427303746
1838,3.018818012
1839,1.162541482
1840,0.220009596
1841,-0.711167224
1842,0.438300516
1843,-0.421492448
1844,-0.42105628
1845,0.251726484
1846,0.660243173
1847,-0.663289028
1848,-2.493050189
1849,-1.632701168
1850,-1.041999069
1851,-1.90608286
1852,-0.879385978
1853,-1.190472658
1854,-1.093091396
1855,-0.517376811
1856,-0.557267464
1857,-0.486396153
1858,-1.627194147
1859,-3.745149309
1860,-2.439248235
1861,-3.339516663
1862,-3.482808082
1863,-3.556184128
1864,-5.090906378
1865,-5.874621627
1866,-6.049104405
1867,-5.005443087
1868,-5.096995456
1869,-5.089205558
1870,-6.553476453
1871,-5.604224385
1872,-6.069364571
1873,-4.610095733
1874,-3.242100164
1875,-2.8703214
1876,-1.853451894
1877,-1.145477754
1878,-1.951899691
1879,-3.296579686
1880,-3.702893003
1881,-3.270531748
1882,-2.722916957
1883,-0.967109315
1884,-1.84988518
1885,-3.163150302
1886,-1.859167431
1887,-1.282323102
1888,0.741126448
1889,1.133957826
1890,1.557409795
1891,2.025241561
1892,2.521723494
1893,2.917239249
1894,0.959581516
1895,1.101226945
1896,1.185908197
1897,1.202803073
1898,-0.030446769
1899,1.863734782
1900,0.094977609
1901,-0.935768958
1902,0.023616365
1903,1.335300344
1904,0.280540104
1905,0.265554875
1906,1.250289378
1907,1.40956966
1908,2.001828295
1909,2.436466471
1910,2.753908496
1911,2.853121295
1912,2.198503828
1913,2.812339142
1914,3.560449094
1915,3.910389905
1916,5.713692604
1917,4.950722178
1918,3.242644519
1919,3.226843991
1920,0.403076768
1921,0.588849599
1922,1.640575017
1923,3.520678928
1924,4.019665797
1925,3.265570835
1926,1.200201587
1927,1.257636751
1928,1.694262812
1929,1.674858987
1930,1.660171316
1931,0.379075763
1932,0.112556931
1933,-1.752260936
1934,0.854343802
1935,1.083921584
1936,0.195074633
1937,0.111400062
1938,-0.511277788
1939,0.671663326
1940,0.935679325
1941,0.662270357
1942,1.497923916
1943,1.962279077
1944,0.858702348
1945,1.956145961
1946,3.443262681
1947,3.775917066
1948,2.208799125
1949,0.839727627
1950,1.599247344
1951,0.898861232
1952,-0.659988914
1953,-1.205700946
1954,-1.078215813
1955,0.191016398
1956,1.160424019
1957,1.848574666
1958,1.410375596
1959,1.077379108
1960,3.160034466
1961,2.912496634
1962,1.526713738
1963,0.429422263
1964,1.150815578
1965,0.333078502
1966,-0.766929352
1967,-0.233201753
1968,-0.065548147
1969,1.213700666
1970,-0.84164937
1971,-0.179393198
1972,0.936361978
1973,0.555511888
1974,1.673912781
1975,1.112608396
1976,1.651684467
1977,-0.682134174
1978,-1.82516168
1979,-1.778376099
1980,-1.086987907
1981,-0.780943302
1982,-1.193435833
1983,0.446581165
1984,0.052740589
1985,-0.868159213
1986,-1.062678115
1987,0.632145543
1988,0.920642513
1989,1.026954608
1990,0.07129938
1991,1.271246595
1992,-0.119605612
1993,0.229502629
1994,-0.366630998
1995,0.586705182
1996,1.907346213
1997,1.188350989
1998,0.969151738
1999,1.310889016
2000,1.701215813
2001,1.095165753
2002,2.402807276
2003,0.188613366
2004,0.978907541
2005,-0.024655351
2006,0.743694703
2007,1.27372046
2008,1.38290766
2009,1.694244468
2010,2.742407698
2011,0.721304815
2012,-1.160034755
2013,-3.737773805
2014,-2.091099555
2015,-0.614312678
2016,0.31552922
2017,1.902020933
2018,3.211074883
2019,3.714785359
2020,4.358958515
2021,4.946835867
2022,5.755246881
2023,5.81365922
2024,5.515952389
2025,4.111252253
2026,3.970735273
2027,3.449620678
2028,3.17674988
2029,2.449387932
2030,2.589591049
2031,2.082654672
2032,1.168843366
2033,0.934306816
2034,1.581362681
2035,-0.749304945
2036,-0.734068096
2037,0.494409077
2038,0.162439555
2039,-0.305856344
2040,1.07872411
2041,1.782533491
2042,2.901679483
2043,2.880112223
2044,2.222492424
2045,0.106944503
2046,0.710386969
2047,-0.426378137
2048,0.00483121
2049,1.722595387
2050,-0.1241155
2051,1.499054652
2052,1.088658217
2053,0.417304182
2054,1.359641221
2055,2.094890558
2056,2.448938696
2057,0.848234778
2058,0.878099759
2059,0.622804415
2060,-1.621515377
2061,-1.022645622
2062,-0.532676866
2063,0.498860017
2064,0.096987859
2065,1.410257479
2066,-0.204782114
2067,-1.326271464
2068,-1.403590514
2069,-2.113059557
2070,-1.882743175
2071,-0.313068422
2072,0.923365182
2073,1.051060019
2074,1.27925658
2075,0.656675731
2076,0.546223595
2077,1.262515731
2078,2.866909447
2079,3.466814896
2080,4.418506943
2081,3.86501739
2082,3.984538311
2083,3.054331709
2084,1.803482956
2085,2.360674077
2086,0.953871847
2087,0.906507743
2088,2.548059039
2089,3.962455139
2090,3.15390322
2091,4.321415879
2092,4.322888105
2093,3.796836989
2094,3.136778925
2095,1.763491773
2096,1.386783788
2097,2.132499972
2098,2.532304536
2099,2.94163071
2100,1.020507756
2101,1.416295613
2102,1.752859648
2103,1.754438884
2104,3.112454365
2105,3.235650047
2106,3.064861762
2107,3.461993225
2108,1.973638813
2109,2.504083178
2110,4.663231552
2111,3.013588173
2112,2.781186638
2113,2.891548838
2114,2.799697042
2115,1.690940038
2116,1.919563742
2117,1.537478851
2118,2.368735089
2119,1.128129857
2120,1.151733917
2121,0.567266614
2122,0.534954472
2123,0.318475546
2124,-2.334027226
2125,-0.623323579
2126,1.089488802
2127,-0.055715772
2128,0.24714024
2129,2.415172107
2130,2.109785133
2131,0.216550435
2132,0.152968383
2133,-1.151447805
2134,-1.101493465
2135,-0.478955549
2136,-1.024859009
2137,-1.08641245
2138,-0.379982568
2139,0.573283292
2140,0.74844758
2141,1.09882571
2142,0.17436799
2143,-0.486640258
2144,-2.540182462
2145,-2.54403198
2146,-2.606983777
2147,-2.632342609
2148,-2.388249251
2149,-0.126001938
2150,0.36268083
2151,-0.243572648
2152,0.401848393
2153,0.502008173
2154,0.555691693
2155,1.606113015
2156,3.225572335
2157,2.016633223
2158,1.86696921
2159,2.497522961
2160,3.527906627
2161,2.396280178
2162,1.415856861
2163,1.226044507
2164,0.018899171
2165,0.632772644
2166,0.116678183
2167,-0.679213684
2168,-0.244051316
2169,-2.188553739
2170,-2.101821265
2171,-0.444587431
2172,-0.013124548
2173,-0.464172714
2174,-2.01705521
2175,-1.740924109
2176,-1.4510219
2177,-1.18977948
2178,-0.344534463
2179,-1.795057233
2180,-2.210721158
2181,-3.505788256
2182,-2.24692929
2183,-1.747485239
2184,-1.892335427
2185,-0.905095779
2186,0.797982853
2187,1.556464236
2188,1.808311445
2189,1.120023155
2190,0.786128493
2191,2.302617015
2192,-0.441083683
2193,0.148250342
2194,-0.515428417
2195,0.415520462
2196,0.641811992
2197,-0.732454974
2198,0.90703713
2199,1.364516366
2200,0.504874932
2201,0.431469568
2202,-1.765571682
2203,-3.355537628
2204,-4.170190266
2205,-3.636772531
2206,-3.547460042
2207,-4.013786583
2208,-4.144793159
2209,-3.64567567
2210,-2.50119911
2211,-4.209795133
2212,-3.656216375
2213,-3.146388834
2214,-2.328665904
2215,-3.622861675
2216,-3.08178796
2217,-3.44105191
2218,-4.10958388
2219,-1.910114947
2220,-1.708388241
2221,-1.216709354
2222,-2.018377838
2223,-1.729410429
2224,-2.879807416
2225,-1.148200918
2226,-0.459605211
2227,-0.523946043
2228,-0.308260948
2229,-0.703245475
2230,-2.017470046
2231,-3.436168756
2232,-1.91114282
2233,-1.561457125
2234,0.093334699
2235,1.061813999
2236,2.102029581
2237,2.348081107
2238,3.237394346
2239,2.563522382
2240,0.80834486
2241,1.470340492
2242,2.395990063
2243,3.654208086
2244,4.233719827
2245,3.091474914
2246,2.331512065
2247,3.463194872
2248,3.219391513
2249,3.996748005
2250,3.993226528
2251,4.097429324
2252,3.002558662
2253,3.594164828
2254,1.982158578
2255,0.376340151
2256,-2.06249793
2257,-1.268674975
2258,0.57639241
2259,1.419627007
2260,1.108355451
2261,0.294331534
2262,0.79035711
2263,1.460171495
2264,2.714372283
2265,1.121805424
2266,-0.256757028
2267,-0.213202866
2268,-0.257544328
2269,1.437574545
2270,1.874059402
2271,1.846268496
2272,2.8120642
2273,1.860957643
2274,1.928290578
2275,1.934380689
2276,0.716494282
2277,0.093948417
2278,0.697988389
2279,-0.23752943
2280,-1.041686808
2281,-1.607482758
2282,-2.724660479
2283,-2.634614681
2284,-3.715976503
2285,-3.949679405
2286,-3.595011816
2287,-3.406519715
2288,-2.919138652
2289,-3.470707898
2290,-1.777503893
2291,-0.348443152
2292,-1.404092147
2293,-2.291535873
2294,-2.361932269
2295,-2.858686978
2296,-1.63059248
2297,-0.09534592
2298,-1.45943133
2299,-0.849517691
2300,-0.241172996
2301,-0.460245481
2302,1.576301959
2303,0.826738515
2304,0.687358501
2305,-1.017666135
2306,-0.487433428
2307,-1.661023635
2308,-0.232588488
2309,-0.781344439
2310,0.339437762
2311,-0.583467463
2312,-1.504188677
2313,-2.46098598
2314,-0.936988904
2315,-1.950024421
2316,-2.068563644
2317,-1.720416619
2318,-1.874911611
2319,-1.863686745
2320,-3.162490225
2321,-3.852606172
2322,-4.916910844
2323,-5.695358662
2324,-6.280151675
2325,-5.758510617
2326,-7.891537642
2327,-7.123069843
2328,-6.084043362
2329,-6.17660788
2330,-6.213790053
2331,-5.531226881
2332,-4.307969247
2333,-4.529897372
2334,-5.153309232
2335,-4.305713056
2336,-2.583476132
2337,-3.816528334
2338,-3.154582875
2339,-1.530998007
2340,0.914765067
2341,0.794992572
2342,2.413850672
2343,2.374006743
2344,2.093435697
2345,0.54421459
2346,-0.234242946
2347,-1.106736215
2348,-1.262003992
2349,-1.70190243
2350,-2.244849559
2351,0.120729192
2352,-0.110254529
2353,-0.313904531
2354,-0.746877029
2355,-2.097381755
2356,-1.574705728
2357,-1.4562441
2358,-1.356656185
2359,-0.356219333
2360,-1.520419107
2361,-1.288600264
2362,0.421832514
2363,1.550336803
2364,2.056523971
2365,1.919500389
2366,3.447859537
2367,2.518059474
2368,1.448627732
2369,2.715729661
2370,4.26168294
2371,3.363055491
2372,3.640857907
2373,5.196541032
2374,4.44401517
2375,4.428828583
2376,2.247399749
2377,2.406561312
2378,2.144183069
2379,0.013637051
2380,0.646566922
2381,0.986738666
2382,1.027518933
2383,-0.426122357
2384,0.450594625
2385,0.597526555
2386,-0.047564685
2387,0.394606379
2388,0.417425079
2389,-0.226729011
2390,0.109354962
2391,-1.112769117
2392,-2.526870589
2393,-0.74943268
2394,-0.698622425
2395,-0.71089931
2396,0.120381744
2397,1.143910501
2398,0.466482962
2399,-1.558756705
2400,-1.110561448
2401,-2.716403373
2402,-3.466770558
2403,-4.889648587
2404,-3.492041049
2405,-4.436015708
2406,-4.580523545
2407,-3.915842698
2408,-3.415697505
2409,-4.553678035
2410,-5.508526043
2411,-5.794278648
2412,-8.306106681
2413,-7.518596324
2414,-7.071263996
2415,-6.642884804
2416,-5.815546005
2417,-6.027565885
2418,-5.508351171
2419,-5.523343034
2420,-5.024115195
2421,-4.07345879
2422,-3.910900118
2423,-3.405182722
2424,-2.778063734
2425,-1.670106682
2426,-1.855800202
2427,-3.376596115
2428,-5.163150006
2429,-4.591678232
2430,-5.722344098
2431,-5.350341993
2432,-3.109091084
2433,-3.753278039
2434,-4.403511368
2435,-3.832057423
2436,-1.408710945
2437,-0.739596271
2438,-0.782218706
2439,-0.337598961
2440,-1.66628491
2441,-2.779080213
2442,-2.653878192
2443,-1.155756214
2444,-1.376828889
2445,-1.365662253
2446,1.103150818
2447,1.837646554
2448,1.433682776
2449,0.537359624
2450,1.175505348
2451,2.0112528
2452,1.572700029
2453,2.415367854
2454,4.136007732
2455,5.919009462
2456,4.870309897
2457,3.790334987
2458,4.123778627
2459,4.878410762
2460,4.175915275
2461,5.831632029
2462,5.117633216
2463,6.666693902
2464,7.694929328
2465,6.99665333
2466,5.083198002
2467,3.826648328
2468,2.360655637
2469,2.252370808
2470,2.579753975
2471,2.412110473
2472,0.444081368
2473,0.377746411
2474,2.002680658
2475,2.754823303
2476,3.347150148
2477,1.747179785
2478,0.271950166
2479,1.05989466
2480,1.456304125
2481,1.259986727
2482,1.307651663
2483,0.479730904
2484,0.700302175
2485,0.087514595
2486,-1.667404335
2487,-1.719336399
2488,0.444994222
2489,0.06775894
2490,-1.909069408
2491,-1.886163766
2492,-1.957784124
2493,-1.781752743
2494,-1.484046942
2495,-0.985606975
2496,-1.246968755
2497,-2.140078228
2498,-0.527940146
2499,0.025449
2500,-1.017816335
2501,-0.387863946
2502,-0.960410414
2503,-0.393884031
2504,0.037735195
2505,1.304817255
2506,1.068666195
2507,0.570735338
2508,0.997277439
2509,1.088048248
2510,1.015650405
2511,0.934057309
2512,1.50491209
2513,0.123342263
2514,1.211844811
2515,0.968621632
2516,1.616398709
2517,1.80565776
2518,3.620395332
2519,4.610876451
2520,5.878941232
2521,4.738174382
2522,5.271345494
2523,4.224847529
2524,5.052744494
2525,3.674938201
2526,5.400198596
